record,error,threshold,label
90081,0.0186458229,0.0006202863,1
90087,0.0034582431,0.0006202863,1
90106,0.0010784593,0.0006202863,1
90107,0.0017240086,0.0006202863,1
90248,0.0012496969,0.0006202863,1
90295,0.0008028444,0.0006202863,1
90302,0.0008524724,0.0006202863,1
90310,0.0007651679,0.0006202863,1
90317,0.0007042541,0.0006202863,1
90329,0.0313926625,0.0006202863,1
90351,0.0011038355,0.0006202863,1
90357,0.0034469009,0.0006202863,1
90376,0.0016878077,0.0006202863,1
90381,0.0016878077,0.0006202863,1
90387,0.0016878077,0.0006202863,1
90392,0.0016878077,0.0006202863,1
90399,0.0016878077,0.0006202863,1
90405,0.0016878156,0.0006202863,1
90411,0.0016878156,0.0006202863,1
90416,0.0016878156,0.0006202863,1
90422,0.0016878156,0.0006202863,1
90428,0.0016878151,0.0006202863,1
90430,0.0193286189,0.0006202863,1
90434,0.0016878151,0.0006202863,1
90440,0.0016878151,0.0006202863,1
90441,0.0008194068,0.0006202863,1
90487,0.0011327793,0.0006202863,1
90488,0.0012165077,0.0006202863,1
90494,0.0018008761,0.0006202863,1
90499,0.0006481124,0.0006202863,1
90648,0.0013471845,0.0006202863,1
90664,0.0007006201,0.0006202863,1
90667,0.0225876538,0.0006202863,1
90670,0.0006876391,0.0006202863,1
90687,0.0097378213,0.0006202863,1
90690,0.0015147555,0.0006202863,1
90708,0.0117530738,0.0006202863,1
90714,0.0014414757,0.0006202863,1
90723,0.0103135609,0.0006202863,1
90904,0.0068754322,0.0006202863,1
90906,0.0012284758,0.0006202863,1
90920,0.0044306666,0.0006202863,1
90930,0.0027871891,0.0006202863,1
90975,0.0008544400,0.0006202863,1
90987,0.0027900453,0.0006202863,1
91015,0.0014065557,0.0006202863,1
91020,0.0015147555,0.0006202863,1
91032,0.0191955669,0.0006202863,1
91049,0.0013104380,0.0006202863,1
91093,0.0032143480,0.0006202863,1
91101,0.0006927649,0.0006202863,1
91108,0.0009178468,0.0006202863,1
91116,0.0252292659,0.0006202863,1
91135,0.0008613238,0.0006202863,1
91157,0.0071496057,0.0006202863,1
91169,0.0056930557,0.0006202863,1
91355,0.0022221622,0.0006202863,1
91370,0.0061333708,0.0006202863,1
91469,0.0064836436,0.0006202863,1
91504,0.0008378519,0.0006202863,1
91558,0.0084925676,0.0006202863,1
91581,0.0015773182,0.0006202863,1
91595,0.0006502217,0.0006202863,1
91623,0.0008613238,0.0006202863,1
91666,0.0028076942,0.0006202863,1
91734,0.0185455388,0.0006202863,1
91772,0.0198482843,0.0006202863,1
91795,0.0156204274,0.0006202863,1
91854,0.0392042110,0.0006202863,1
91867,0.0237517245,0.0006202863,1
91879,0.0007388675,0.0006202863,1
91884,0.0058672398,0.0006202863,1
91889,0.0058672398,0.0006202863,1
91899,0.0129422647,0.0006202863,1
91934,0.0159375356,0.0006202863,1
91938,0.0010323521,0.0006202863,1
91980,0.0011625217,0.0006202863,1
91986,0.0011625217,0.0006202863,1
92101,0.0010192354,0.0006202863,1
92128,0.0062495938,0.0006202863,1
92149,0.0011286947,0.0006202863,1
92153,0.0011286947,0.0006202863,1
92226,0.0009282854,0.0006202863,1
92276,0.0007554481,0.0006202863,1
92284,0.0193359741,0.0006202863,1
92336,0.0060570871,0.0006202863,1
92343,0.0040653494,0.0006202863,1
92353,0.0049045233,0.0006202863,1
92355,0.0018440203,0.0006202863,1
92362,0.0081164290,0.0006202863,1
92389,0.0029222837,0.0006202863,1
92402,0.0009189275,0.0006202863,1
92465,0.0037447069,0.0006202863,1
92532,0.0075320225,0.0006202863,1
92534,0.0075320225,0.0006202863,1
92592,0.0028025876,0.0006202863,1
92620,0.0007226645,0.0006202863,1
92624,0.0007226645,0.0006202863,1
92659,0.0008261538,0.0006202863,1
92689,0.0307647744,0.0006202863,1
92826,0.0100223119,0.0006202863,1
92850,0.0010321006,0.0006202863,1
92854,0.0085602003,0.0006202863,1
92855,0.0085602003,0.0006202863,1
92908,0.0006808284,0.0006202863,1
92926,0.0116608819,0.0006202863,0
92928,0.0116608819,0.0006202863,0
92965,0.0006900482,0.0006202863,1
93046,0.0021919342,0.0006202863,1
93093,0.0097243544,0.0006202863,1
93099,0.0097243544,0.0006202863,1
93104,0.0097243544,0.0006202863,1
93110,0.0097243544,0.0006202863,1
93179,0.0104741407,0.0006202863,1
93200,0.0016935546,0.0006202863,1
93202,0.0016935546,0.0006202863,1
93207,0.0082773469,0.0006202863,1
93218,0.0276996131,0.0006202863,1
93225,0.0028025876,0.0006202863,1
93229,0.0006715328,0.0006202863,1
93245,0.0102340533,0.0006202863,1
93248,0.0102340533,0.0006202863,1
93251,0.0102340533,0.0006202863,1
93252,0.0102340533,0.0006202863,1
93256,0.0102340533,0.0006202863,1
93273,0.0013976284,0.0006202863,1
93325,0.0024204668,0.0006202863,1
93334,0.0052867073,0.0006202863,1
93353,0.0069941410,0.0006202863,1
93354,0.0023174912,0.0006202863,1
93356,0.0023174912,0.0006202863,1
93357,0.0023174912,0.0006202863,1
93358,0.0023174912,0.0006202863,1
93362,0.0023174912,0.0006202863,1
93379,0.0025030315,0.0006202863,1
93388,0.0006349996,0.0006202863,1
93411,0.0123761003,0.0006202863,1
93419,0.0008991064,0.0006202863,1
93421,0.0011286947,0.0006202863,1
93423,0.0011286947,0.0006202863,1
93425,0.0011286947,0.0006202863,1
93426,0.0006782033,0.0006202863,1
93433,0.0192112580,0.0006202863,1
93435,0.0006883519,0.0006202863,1
93436,0.0006883519,0.0006202863,1
93445,0.0024080349,0.0006202863,1
93450,0.0269024994,0.0006202863,1
93457,0.0045382324,0.0006202863,1
93458,0.0181513548,0.0006202863,1
93459,0.0131479756,0.0006202863,1
93479,0.0010479544,0.0006202863,1
93485,0.0009503395,0.0006202863,1
93486,0.0008189536,0.0006202863,1
93492,0.0007226645,0.0006202863,1
93537,0.0020098401,0.0006202863,1
93542,0.0023632109,0.0006202863,1
93543,0.0181513548,0.0006202863,1
93552,0.0006958002,0.0006202863,1
93559,0.0007226645,0.0006202863,1
93561,0.0007226645,0.0006202863,1
93565,0.0007226645,0.0006202863,1
93569,0.0007226645,0.0006202863,1
93572,0.0007226645,0.0006202863,1
93574,0.0007226645,0.0006202863,1
93602,0.0191067691,0.0006202863,1
93633,0.0016935546,0.0006202863,1
93635,0.0016935546,0.0006202863,1
93644,0.0011286947,0.0006202863,1
93645,0.0011286947,0.0006202863,1
93647,0.0011286947,0.0006202863,1
93648,0.0011286947,0.0006202863,1
93668,0.0110566370,0.0006202863,1
93683,0.0030728995,0.0006202863,1
93691,0.0053899610,0.0006202863,1
93694,0.0026019012,0.0006202863,1
93740,0.0195231613,0.0006202863,1
93814,0.0026403338,0.0006202863,1
93823,0.0007815608,0.0006202863,1
93825,0.0127932993,0.0006202863,1
93827,0.0055279932,0.0006202863,1
93829,0.0019191417,0.0006202863,1
93847,0.0007818951,0.0006202863,1
93860,0.0007818951,0.0006202863,1
93861,0.0007818951,0.0006202863,1
93888,0.0016935546,0.0006202863,1
93891,0.0016935546,0.0006202863,1
93893,0.0009309142,0.0006202863,1
93894,0.0016935546,0.0006202863,1
93905,0.0007226645,0.0006202863,1
93906,0.0007226645,0.0006202863,1
93907,0.0008427887,0.0006202863,1
93919,0.0025899047,0.0006202863,1
93943,0.0007073675,0.0006202863,1
93960,0.0238429361,0.0006202863,1
93977,0.0011883295,0.0006202863,1
93998,0.0087267499,0.0006202863,1
94011,0.0024475964,0.0006202863,1
94051,0.0036603218,0.0006202863,1
94105,0.0088228198,0.0006202863,1
94108,0.0016935546,0.0006202863,1
94110,0.0016935546,0.0006202863,1
94147,0.0006647342,0.0006202863,1
94150,0.0009108827,0.0006202863,1
94193,0.0006823168,0.0006202863,1
94227,0.0008129038,0.0006202863,1
94228,0.0007818951,0.0006202863,1
94230,0.0007818951,0.0006202863,1
94232,0.0007818951,0.0006202863,1
94242,0.0007818951,0.0006202863,1
94246,0.0007818951,0.0006202863,1
94249,0.0026383848,0.0006202863,1
94261,0.0182217122,0.0006202863,1
94363,0.0519080165,0.0006202863,1
94438,0.0201910638,0.0006202863,1
94447,0.0009175281,0.0006202863,1
94448,0.0012837396,0.0006202863,1
94486,0.0037055336,0.0006202863,1
94500,0.0159375356,0.0006202863,1
94507,0.0047823710,0.0006202863,1
94542,0.0011628026,0.0006202863,1
94543,0.0009404323,0.0006202863,1
94552,0.0040012424,0.0006202863,1
94575,0.0080166540,0.0006202863,1
94577,0.0014910331,0.0006202863,1
94581,0.0131479756,0.0006202863,1
94582,0.0008561131,0.0006202863,1
94588,0.0064821818,0.0006202863,1
94611,0.0011286947,0.0006202863,1
94615,0.0011286947,0.0006202863,1
94616,0.0161779483,0.0006202863,1
94617,0.0011286947,0.0006202863,1
94634,0.0011467804,0.0006202863,1
94642,0.0045471647,0.0006202863,1
94644,0.0011286947,0.0006202863,1
94650,0.0016878077,0.0006202863,1
94653,0.0016878077,0.0006202863,1
94656,0.0016878156,0.0006202863,1
94658,0.0016878156,0.0006202863,1
94670,0.0222249317,0.0006202863,1
94676,0.0083940291,0.0006202863,1
94688,0.0008843823,0.0006202863,1
94689,0.0133310447,0.0006202863,1
94707,0.0008613238,0.0006202863,1
94722,0.0014427096,0.0006202863,1
94723,0.0006688130,0.0006202863,1
94726,0.0007925252,0.0006202863,1
94735,0.0011424021,0.0006202863,1
94782,0.0007632427,0.0006202863,1
94783,0.0010047517,0.0006202863,1
94786,0.0006706481,0.0006202863,1
94787,0.0011657908,0.0006202863,1
94794,0.0009378038,0.0006202863,1
94800,0.0006896126,0.0006202863,1
94801,0.0082916743,0.0006202863,1
94816,0.0290615647,0.0006202863,1
94830,0.0185489542,0.0006202863,1
94848,0.0040226862,0.0006202863,1
94858,0.0013733903,0.0006202863,1
94865,0.0006823168,0.0006202863,1
94867,0.0006823168,0.0006202863,1
94877,0.0006823168,0.0006202863,1
94879,0.0006823168,0.0006202863,1
94907,0.0009061406,0.0006202863,1
94908,0.0056930557,0.0006202863,1
94918,0.0186060924,0.0006202863,1
94933,0.0100324593,0.0006202863,1
94940,0.0041178513,0.0006202863,1
94945,0.0007226645,0.0006202863,1
94946,0.0039965109,0.0006202863,1
94947,0.0007226645,0.0006202863,1
94948,0.0007226645,0.0006202863,1
94950,0.0068113049,0.0006202863,1
94951,0.0007226645,0.0006202863,1
94952,0.0068113049,0.0006202863,1
94963,0.0023575461,0.0006202863,1
94964,0.0007818951,0.0006202863,1
94998,0.0007226645,0.0006202863,1
95001,0.0007226645,0.0006202863,1
95003,0.0007226645,0.0006202863,1
95006,0.0007226645,0.0006202863,1
95021,0.0013047956,0.0006202863,1
95023,0.0006687795,0.0006202863,1
95039,0.0007903303,0.0006202863,1
95076,0.0022855609,0.0006202863,1
95077,0.0007393097,0.0006202863,1
95088,0.0297843111,0.0006202863,1
95089,0.0006842496,0.0006202863,1
95096,0.0013976284,0.0006202863,1
95102,0.0008655639,0.0006202863,1
95103,0.0008655639,0.0006202863,1
95135,0.0006823168,0.0006202863,1
95137,0.0006823168,0.0006202863,1
95140,0.0006823168,0.0006202863,1
95148,0.0006524169,0.0006202863,1
95156,0.0006635847,0.0006202863,1
95163,0.0007818951,0.0006202863,1
95179,0.0032143480,0.0006202863,1
95186,0.0025739377,0.0006202863,1
95190,0.0009348266,0.0006202863,1
95208,0.0059266964,0.0006202863,1
95211,0.0051851424,0.0006202863,1
95215,0.0028815231,0.0006202863,1
95232,0.0136994327,0.0006202863,1
95238,0.0037512772,0.0006202863,1
95244,0.0328596196,0.0006202863,1
95245,0.0328596196,0.0006202863,1
95247,0.0328596196,0.0006202863,1
95272,0.0195231613,0.0006202863,1
95278,0.0117530738,0.0006202863,1
95355,0.0023632109,0.0006202863,1
95371,0.0006823168,0.0006202863,1
95374,0.0006823168,0.0006202863,1
95389,0.0164733549,0.0006202863,1
95399,0.0007818951,0.0006202863,1
95401,0.0007818951,0.0006202863,1
95422,0.0015669492,0.0006202863,1
95452,0.0011286947,0.0006202863,1
95454,0.0011286947,0.0006202863,1
95455,0.0011286947,0.0006202863,1
95473,0.0010510455,0.0006202863,1
95478,0.0008028444,0.0006202863,1
95517,0.0029700751,0.0006202863,1
95524,0.0019967872,0.0006202863,1
95528,0.0045471647,0.0006202863,1
95535,0.0268027737,0.0006202863,1
95551,0.0019872936,0.0006202863,1
95556,0.0008320158,0.0006202863,1
95572,0.0006402938,0.0006202863,1
95574,0.0705001171,0.0006202863,1
95585,0.0009481110,0.0006202863,1
95596,0.0060012440,0.0006202863,0
95598,0.0060012440,0.0006202863,0
95627,0.0078647822,0.0006202863,0
95629,0.0078647822,0.0006202863,0
95661,0.0009940283,0.0006202863,1
95698,0.0007871384,0.0006202863,1
95757,0.0032485149,0.0006202863,1
95769,0.0041803098,0.0006202863,1
95787,0.0094310909,0.0006202863,1
95825,0.0006627359,0.0006202863,1
95835,0.0093364053,0.0006202863,1
95894,0.0013116180,0.0006202863,1
95931,0.0006490265,0.0006202863,1
95948,0.0041996205,0.0006202863,1
95950,0.0041996205,0.0006202863,1
95953,0.0041996205,0.0006202863,1
95954,0.0041996205,0.0006202863,1
95956,0.0041996205,0.0006202863,1
95964,0.0069258646,0.0006202863,1
95968,0.0016935546,0.0006202863,1
95988,0.0041447105,0.0006202863,1
96010,0.0060073530,0.0006202863,1
96031,0.0009422711,0.0006202863,1
96061,0.0020457766,0.0006202863,1
96075,0.0006875652,0.0006202863,1
96077,0.0061014006,0.0006202863,1
96090,0.0006710789,0.0006202863,1
96100,0.0015146550,0.0006202863,1
96103,0.0079891794,0.0006202863,1
96106,0.0100792299,0.0006202863,1
96110,0.0033379494,0.0006202863,1
96112,0.0075073840,0.0006202863,1
96157,0.0094318521,0.0006202863,1
96159,0.0010462998,0.0006202863,1
96160,0.0010462998,0.0006202863,1
96162,0.0010462998,0.0006202863,1
96164,0.0006233659,0.0006202863,1
96167,0.0092396182,0.0006202863,1
96170,0.0092396182,0.0006202863,1
96181,0.0027572363,0.0006202863,1
96182,0.0328596196,0.0006202863,1
96184,0.0007438560,0.0006202863,1
96190,0.0128060665,0.0006202863,0
96191,0.0128060665,0.0006202863,0
96205,0.0173779461,0.0006202863,1
96239,0.0060096753,0.0006202863,1
96268,0.0094201359,0.0006202863,1
96272,0.0011226718,0.0006202863,1
96279,0.0013376838,0.0006202863,1
96285,0.0021307589,0.0006202863,1
96297,0.0093061602,0.0006202863,1
96298,0.0093061602,0.0006202863,1
96301,0.0093061602,0.0006202863,1
96302,0.0093061602,0.0006202863,1
96306,0.0093061602,0.0006202863,1
96321,0.0080479496,0.0006202863,1
96338,0.0133760458,0.0006202863,1
96394,0.0164733549,0.0006202863,1
96429,0.0181513548,0.0006202863,1
96431,0.0056446252,0.0006202863,1
96467,0.0007828004,0.0006202863,1
96496,0.0033920112,0.0006202863,1
96523,0.0089896897,0.0006202863,1
96526,0.0021057768,0.0006202863,1
96580,0.0011940884,0.0006202863,1
96598,0.0006823168,0.0006202863,1
96605,0.0006823168,0.0006202863,1
96607,0.0006823168,0.0006202863,1
96609,0.0006823168,0.0006202863,1
96615,0.0043811644,0.0006202863,1
96636,0.0069941410,0.0006202863,1
96672,0.0046124915,0.0006202863,1
96697,0.0007818951,0.0006202863,1
96698,0.0007818951,0.0006202863,1
96727,0.0007351735,0.0006202863,1
96739,0.0771743444,0.0006202863,1
96744,0.0075220077,0.0006202863,1
96768,0.0007080621,0.0006202863,1
96805,0.0076272346,0.0006202863,1
96846,0.0064821818,0.0006202863,1
96851,0.0083940291,0.0006202863,1
96900,0.0260985285,0.0006202863,1
96906,0.0328596196,0.0006202863,1
96908,0.0328596196,0.0006202863,1
96937,0.0082189377,0.0006202863,1
96945,0.0213873229,0.0006202863,1
96970,0.0056446252,0.0006202863,1
96981,0.0007070857,0.0006202863,1
97003,0.0029892059,0.0006202863,1
97030,0.0123652001,0.0006202863,1
97041,0.0123652001,0.0006202863,1
97063,0.0007226645,0.0006202863,1
97068,0.0007103544,0.0006202863,1
97070,0.0007103544,0.0006202863,1
97071,0.0007103544,0.0006202863,1
97086,0.0006852604,0.0006202863,1
97095,0.0087267499,0.0006202863,1
97100,0.0080046793,0.0006202863,1
97101,0.0328596196,0.0006202863,1
97103,0.0328596196,0.0006202863,1
97105,0.0328596196,0.0006202863,1
97108,0.0328596196,0.0006202863,1
97109,0.0328596196,0.0006202863,1
97127,0.0007072428,0.0006202863,1
97152,0.0016935546,0.0006202863,1
97160,0.0016935546,0.0006202863,1
97163,0.0016935546,0.0006202863,1
97174,0.0328596196,0.0006202863,1
97176,0.0328596196,0.0006202863,1
97177,0.0027893037,0.0006202863,1
97178,0.0007195991,0.0006202863,1
97179,0.0328596196,0.0006202863,1
97185,0.0244836575,0.0006202863,1
97188,0.0721975444,0.0006202863,1
97194,0.0051161283,0.0006202863,1
97197,0.0044974155,0.0006202863,1
97219,0.0006650212,0.0006202863,1
97220,0.0006739560,0.0006202863,1
97222,0.0112692451,0.0006202863,1
97252,0.0049051689,0.0006202863,1
97279,0.0328596196,0.0006202863,1
97281,0.0328596196,0.0006202863,1
97282,0.0328596196,0.0006202863,1
97316,0.0007226645,0.0006202863,1
97317,0.0007226645,0.0006202863,1
97322,0.0011286947,0.0006202863,1
97323,0.0011286947,0.0006202863,1
97325,0.0011286947,0.0006202863,1
97331,0.0011286947,0.0006202863,1
97333,0.0011286947,0.0006202863,1
97336,0.0092435236,0.0006202863,1
97338,0.0011286947,0.0006202863,1
97353,0.0012802551,0.0006202863,1
97356,0.0057896099,0.0006202863,1
97357,0.0031339872,0.0006202863,1
97368,0.0015145877,0.0006202863,1
97373,0.0007498242,0.0006202863,1
97375,0.0123652001,0.0006202863,1
97376,0.0123652001,0.0006202863,1
97404,0.0032083870,0.0006202863,1
97421,0.0010421430,0.0006202863,1
97424,0.0006823168,0.0006202863,1
97426,0.0006823168,0.0006202863,1
97428,0.0006823168,0.0006202863,1
97429,0.0010598783,0.0006202863,1
97438,0.0017698242,0.0006202863,1
97441,0.0007818951,0.0006202863,1
97443,0.0007818951,0.0006202863,1
97458,0.0007103544,0.0006202863,1
97461,0.0020266012,0.0006202863,1
97478,0.0018498538,0.0006202863,1
97487,0.0009706599,0.0006202863,1
97488,0.0127514522,0.0006202863,1
97491,0.0037683235,0.0006202863,1
97494,0.0220028516,0.0006202863,1
97506,0.0050290918,0.0006202863,1
97527,0.0016255440,0.0006202863,1
97528,0.0006843752,0.0006202863,1
97546,0.0095198373,0.0006202863,1
97548,0.0095198373,0.0006202863,1
97550,0.0095198373,0.0006202863,1
97551,0.0095198373,0.0006202863,1
97559,0.0011332578,0.0006202863,1
97568,0.0020713979,0.0006202863,1
97575,0.0006875352,0.0006202863,1
97580,0.0006721145,0.0006202863,1
97600,0.0062790878,0.0006202863,1
97607,0.0095406914,0.0006202863,1
97615,0.0095406914,0.0006202863,1
97630,0.0043275821,0.0006202863,1
97638,0.0006874577,0.0006202863,1
97653,0.0007188893,0.0006202863,1
97672,0.0006747840,0.0006202863,1
97673,0.0199046097,0.0006202863,1
97678,0.0007818951,0.0006202863,1
97683,0.0217471302,0.0006202863,1
97694,0.0027385723,0.0006202863,1
97704,0.0123652001,0.0006202863,1
97706,0.0042874892,0.0006202863,1
97707,0.0123652001,0.0006202863,1
97711,0.0031451959,0.0006202863,1
97713,0.0007926934,0.0006202863,1
97715,0.0009375424,0.0006202863,1
97719,0.0123652001,0.0006202863,1
97727,0.0013917808,0.0006202863,1
97733,0.0013917808,0.0006202863,1
97734,0.0013917808,0.0006202863,1
97737,0.0288639527,0.0006202863,1
97754,0.0017451535,0.0006202863,1
97756,0.0263519755,0.0006202863,1
97757,0.0092500468,0.0006202863,1
97760,0.0092500468,0.0006202863,1
97762,0.0092500468,0.0006202863,1
97763,0.0092500468,0.0006202863,1
97772,0.0013917808,0.0006202863,1
97777,0.0102831302,0.0006202863,1
97779,0.0091686809,0.0006202863,1
97782,0.0091686809,0.0006202863,1
97787,0.0020630455,0.0006202863,1
97791,0.0092500468,0.0006202863,1
97793,0.0092500468,0.0006202863,1
97809,0.0009328224,0.0006202863,1
97816,0.0063266994,0.0006202863,1
97818,0.0179612156,0.0006202863,1
97820,0.0011938037,0.0006202863,1
97826,0.0140884079,0.0006202863,1
97852,0.0007818951,0.0006202863,1
97854,0.0007818951,0.0006202863,1
97855,0.0007818951,0.0006202863,1
97856,0.0044488541,0.0006202863,1
97871,0.0048298497,0.0006202863,1
97881,0.0052684615,0.0006202863,1
97882,0.0009341073,0.0006202863,1
97884,0.0013976284,0.0006202863,1
97888,0.0032851138,0.0006202863,1
97889,0.0144573182,0.0006202863,1
97890,0.0011205531,0.0006202863,1
97891,0.0095198373,0.0006202863,1
97892,0.0014927982,0.0006202863,1
97893,0.0095198373,0.0006202863,1
97895,0.0095198373,0.0006202863,1
97908,0.0099423577,0.0006202863,1
97916,0.0009136321,0.0006202863,1
97919,0.0033034984,0.0006202863,1
97943,0.0092500468,0.0006202863,1
97944,0.0092500468,0.0006202863,1
97946,0.0092500468,0.0006202863,1
97960,0.0007901290,0.0006202863,1
97964,0.0059993600,0.0006202863,1
97976,0.0031348336,0.0006202863,1
97978,0.0055728490,0.0006202863,1
97979,0.0270879689,0.0006202863,1
97985,0.0099917531,0.0006202863,1
97989,0.0136378273,0.0006202863,1
97995,0.0007188161,0.0006202863,1
98012,0.0013976284,0.0006202863,1
98019,0.0099127401,0.0006202863,1
98021,0.0017936469,0.0006202863,1
98030,0.0012884489,0.0006202863,1
98057,0.0095198373,0.0006202863,1
98059,0.0095198373,0.0006202863,1
98060,0.0123652001,0.0006202863,1
98061,0.0123652001,0.0006202863,1
98068,0.0095198373,0.0006202863,1
98070,0.0181297014,0.0006202863,1
98071,0.0123652001,0.0006202863,1
98092,0.0007309610,0.0006202863,1
98104,0.0018498538,0.0006202863,1
98115,0.0007061624,0.0006202863,1
98122,0.0017745209,0.0006202863,1
98124,0.0014823332,0.0006202863,1
98127,0.0077034156,0.0006202863,1
98129,0.0006306981,0.0006202863,1
98130,0.0092251277,0.0006202863,1
98131,0.0092251277,0.0006202863,1
98132,0.0092251277,0.0006202863,1
98133,0.0092251277,0.0006202863,1
98137,0.0007103544,0.0006202863,1
98140,0.0014557157,0.0006202863,1
98149,0.0007309610,0.0006202863,1
98150,0.0007309610,0.0006202863,1
98151,0.0007309610,0.0006202863,1
98156,0.0032140938,0.0006202863,1
98164,0.0049165083,0.0006202863,1
98165,0.0082855370,0.0006202863,1
98167,0.0095406914,0.0006202863,1
98174,0.0048733296,0.0006202863,1
98187,0.0022123617,0.0006202863,1
98188,0.0041606671,0.0006202863,1
98192,0.0051573569,0.0006202863,1
98194,0.0042874892,0.0006202863,1
98203,0.0032824615,0.0006202863,1
98209,0.0263519755,0.0006202863,1
98215,0.0092251277,0.0006202863,1
98218,0.0092251277,0.0006202863,1
98219,0.0018430357,0.0006202863,1
98223,0.0013917808,0.0006202863,1
98226,0.0013917808,0.0006202863,1
98227,0.0031719684,0.0006202863,1
98229,0.0013917808,0.0006202863,1
98251,0.0095198373,0.0006202863,1
98253,0.0095198373,0.0006202863,1
98264,0.0092500468,0.0006202863,1
98270,0.0092500468,0.0006202863,1
98274,0.0092500468,0.0006202863,1
98277,0.0092500468,0.0006202863,1
98280,0.0092500468,0.0006202863,1
98283,0.0057611668,0.0006202863,1
98285,0.0068729645,0.0006202863,1
98286,0.0328596196,0.0006202863,1
98287,0.0328596196,0.0006202863,1
98292,0.0095406914,0.0006202863,1
98305,0.0013917808,0.0006202863,1
98306,0.0013917808,0.0006202863,1
98307,0.0013917808,0.0006202863,1
98308,0.0013976284,0.0006202863,1
98316,0.0006410862,0.0006202863,1
98329,0.0012964663,0.0006202863,1
98337,0.0007803391,0.0006202863,1
98344,0.0183227758,0.0006202863,1
98346,0.0281987159,0.0006202863,1
98351,0.0099917531,0.0006202863,1
98355,0.0099917531,0.0006202863,1
98358,0.0094280433,0.0006202863,1
98359,0.0094280433,0.0006202863,1
98362,0.0123652001,0.0006202863,1
98364,0.0123652001,0.0006202863,1
98367,0.0123652001,0.0006202863,1
98370,0.0123652001,0.0006202863,1
98375,0.0060096753,0.0006202863,1
98395,0.0013976284,0.0006202863,1
98397,0.0108463673,0.0006202863,1
98400,0.0108463673,0.0006202863,1
98402,0.0006904832,0.0006202863,1
98408,0.0013976284,0.0006202863,1
98409,0.0061543470,0.0006202863,1
98412,0.0013255033,0.0006202863,1
98414,0.0018498538,0.0006202863,1
98415,0.0007103544,0.0006202863,1
98417,0.0007103544,0.0006202863,1
98418,0.0007103544,0.0006202863,1
98419,0.0007103544,0.0006202863,1
98421,0.0007103544,0.0006202863,1
98422,0.0007103544,0.0006202863,1
98425,0.0096413293,0.0006202863,1
98429,0.0038029739,0.0006202863,1
98439,0.0051008699,0.0006202863,1
98440,0.0095198373,0.0006202863,1
98474,0.0011849453,0.0006202863,1
98481,0.0007309610,0.0006202863,1
98482,0.0256926798,0.0006202863,1
98483,0.0006372707,0.0006202863,1
98484,0.0007309610,0.0006202863,1
98485,0.0025800065,0.0006202863,1
98486,0.0007309610,0.0006202863,1
98492,0.0013976284,0.0006202863,1
98501,0.0011413222,0.0006202863,1
98503,0.0091926354,0.0006202863,1
98511,0.0007364192,0.0006202863,1
98519,0.0025800065,0.0006202863,1
98520,0.0123652001,0.0006202863,1
98522,0.0123652001,0.0006202863,1
98523,0.0123652001,0.0006202863,1
98524,0.0097283194,0.0006202863,1
98534,0.0070633993,0.0006202863,1
98560,0.0007716521,0.0006202863,1
98562,0.0016877362,0.0006202863,0
98563,0.0016877362,0.0006202863,0
98579,0.0007103544,0.0006202863,1
98586,0.0048381545,0.0006202863,1
98587,0.0007103544,0.0006202863,1
98594,0.0007103544,0.0006202863,1
98597,0.0007103544,0.0006202863,1
98599,0.0007103544,0.0006202863,1
98607,0.0046484326,0.0006202863,1
98610,0.0049830798,0.0006202863,1
98621,0.0006393171,0.0006202863,1
98626,0.0092251277,0.0006202863,1
98629,0.0092251277,0.0006202863,1
98636,0.0007831838,0.0006202863,1
98643,0.0006687297,0.0006202863,1
98644,0.0093204373,0.0006202863,1
98645,0.0045268362,0.0006202863,1
98652,0.0784054545,0.0006202863,1
98660,0.0011932616,0.0006202863,1
98662,0.0032985963,0.0006202863,1
98710,0.0191855679,0.0006202863,1
98725,0.0006300535,0.0006202863,1
98744,0.0007273384,0.0006202863,1
98751,0.0006904832,0.0006202863,1
98752,0.0016549360,0.0006202863,1
98755,0.0028951994,0.0006202863,1
98756,0.0018498538,0.0006202863,1
98812,0.0011541119,0.0006202863,1
98818,0.0124067842,0.0006202863,1
98821,0.0099127401,0.0006202863,1
98848,0.0328596196,0.0006202863,1
98849,0.0328596196,0.0006202863,1
98853,0.0010171631,0.0006202863,1
98881,0.0032824615,0.0006202863,1
98886,0.0096413293,0.0006202863,1
98911,0.0092435236,0.0006202863,1
98934,0.0092258331,0.0006202863,1
98954,0.0049165083,0.0006202863,1
98955,0.0049165083,0.0006202863,1
98958,0.0055019981,0.0006202863,1
98965,0.0007061624,0.0006202863,1
98968,0.0007205429,0.0006202863,1
98982,0.0174255050,0.0006202863,1
98986,0.0092251277,0.0006202863,1
98987,0.0092251277,0.0006202863,1
98988,0.0092251277,0.0006202863,1
98993,0.0673139045,0.0006202863,1
99015,0.0038272274,0.0006202863,1
99032,0.0010495600,0.0006202863,1
99035,0.0013917808,0.0006202863,1
99037,0.0013917808,0.0006202863,1
99040,0.0013917808,0.0006202863,1
99051,0.0127514522,0.0006202863,1
99056,0.0068222136,0.0006202863,1
99060,0.0042874892,0.0006202863,1
99061,0.0013917808,0.0006202863,1
99062,0.0006526713,0.0006202863,1
99065,0.0018336599,0.0006202863,1
99067,0.0010217873,0.0006202863,1
99095,0.0243141681,0.0006202863,1
